"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,7.9,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.6,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.59,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.63,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.7,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.69,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.63,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.63,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.61,,
"LTU","Lithuania","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.69,,
"NZL","New Zealand","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,18.9,,
"NZL","New Zealand","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,19,,
"NZL","New Zealand","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,17.5,,
"NZL","New Zealand","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,17.9,,
"NZL","New Zealand","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,15.1,,
"NZL","New Zealand","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,13.3,,
"NZL","New Zealand","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,12.3,,
"NZL","New Zealand","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,14.2,,
"NZL","New Zealand","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,14.6,,
"LVA","Latvia","TOTAL","Total","FAM16A","Infant mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,6.3,,
"LVA","Latvia","TOTAL","Total","FAM16A","Infant mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,4.4,,
"LVA","Latvia","TOTAL","Total","FAM16A","Infant mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.8,,
"LVA","Latvia","TOTAL","Total","FAM16A","Infant mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,4.1,,
"LVA","Latvia","TOTAL","Total","FAM16A","Infant mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.7,,
"LVA","Latvia","TOTAL","Total","FAM16A","Infant mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,4.1,,
"LVA","Latvia","TOTAL","Total","FAM16A","Infant mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.2,,
"SVN","Slovenia","TOTAL","Total","FAM16A","Infant mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.6,,
"SVN","Slovenia","TOTAL","Total","FAM16A","Infant mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.9,,
"SVN","Slovenia","TOTAL","Total","FAM16A","Infant mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.8,,
"SVN","Slovenia","TOTAL","Total","FAM16A","Infant mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.6,,
"SVN","Slovenia","TOTAL","Total","FAM16A","Infant mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2,,
"SVN","Slovenia","TOTAL","Total","FAM16A","Infant mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.1,,
"SVN","Slovenia","TOTAL","Total","FAM16A","Infant mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.7,,
"HUN","Hungary","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2012","2012","PC","Percentage","0","Units",,,44.5,,
"HUN","Hungary","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2013","2013","PC","Percentage","0","Units",,,45.6,,
"HUN","Hungary","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2014","2014","PC","Percentage","0","Units",,,47.3,,
"HUN","Hungary","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2015","2015","PC","Percentage","0","Units",,,47.9,,
"HUN","Hungary","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2016","2016","PC","Percentage","0","Units",,,46.7,,
"HUN","Hungary","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2017","2017","PC","Percentage","0","Units",,,44.7,,
"HUN","Hungary","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2018","2018","PC","Percentage","0","Units",,,43.9,,
"GRC","Greece","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,1.3,,
"GRC","Greece","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,1.5,,
"GRC","Greece","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,1.3,,
"GRC","Greece","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,1.4,,
"GRC","Greece","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,1,,
"GRC","Greece","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,5.3,,
"FIN","Finland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,4.6,,
"FIN","Finland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,4.5,,
"FIN","Finland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,4.5,,
"FIN","Finland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,4.5,,
"FIN","Finland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,4.8,,
"FIN","Finland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,4.3,,
"FIN","Finland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,4,,
"FIN","Finland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,4,,
"FRA","France","TOTAL","Total","FAM2","Mean age of women at childbirth","2012","2012","YR","Years","0","Units",,,30.1,,
"FRA","France","TOTAL","Total","FAM2","Mean age of women at childbirth","2013","2013","YR","Years","0","Units",,,30.2,,
"FRA","France","TOTAL","Total","FAM2","Mean age of women at childbirth","2014","2014","YR","Years","0","Units",,,30.3,,
"FRA","France","TOTAL","Total","FAM2","Mean age of women at childbirth","2015","2015","YR","Years","0","Units",,,30.4,,
"FRA","France","TOTAL","Total","FAM2","Mean age of women at childbirth","2016","2016","YR","Years","0","Units",,,30.5,,
"FRA","France","TOTAL","Total","FAM2","Mean age of women at childbirth","2017","2017","YR","Years","0","Units",,,30.6,,
"FRA","France","TOTAL","Total","FAM2","Mean age of women at childbirth","2018","2018","YR","Years","0","Units",,,30.6,,
"FRA","France","TOTAL","Total","FAM2","Mean age of women at childbirth","2019","2019","YR","Years","0","Units",,,30.7,,
"FRA","France","TOTAL","Total","FAM2","Mean age of women at childbirth","2020","2020","YR","Years","0","Units",,,30.8,,
"EST","Estonia","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,15.9,,
"EST","Estonia","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,14.8,,
"EST","Estonia","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,14.5,,
"EST","Estonia","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,12.8,,
"EST","Estonia","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,14.5,,
"EST","Estonia","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,11.8,,
"EST","Estonia","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,12.7,,
"EST","Estonia","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,10.4,,
"EST","Estonia","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,11.2,,
"BEL","Belgium","TOTAL","Total","FAM16B","Neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.4,,
"BEL","Belgium","TOTAL","Total","FAM16B","Neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.2,,
"BEL","Belgium","TOTAL","Total","FAM16B","Neonatal mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.3,,
"BEL","Belgium","TOTAL","Total","FAM16B","Neonatal mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.2,,
"BEL","Belgium","TOTAL","Total","FAM16B","Neonatal mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.2,,
"SVN","Slovenia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,1.2,,
"SVN","Slovenia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,1.1,,
"SVN","Slovenia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,1.2,,
"SVN","Slovenia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,1.2,,
"SVN","Slovenia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,1.2,,
"SVN","Slovenia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,1.2,,
"SVN","Slovenia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,1.1,,
"SVN","Slovenia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,1.2,,
"SVN","Slovenia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,0.8,,
"CHL","Chile","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,3.7,,
"CHL","Chile","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,3.5,,
"CHL","Chile","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,3.6,,
"CHL","Chile","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,3.4,,
"CHL","Chile","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,3.4,,
"CHL","Chile","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,3.3,,
"CHL","Chile","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,3.4,,
"IRL","Ireland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,4.5,,
"IRL","Ireland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,4.5,,
"IRL","Ireland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,4.7,,
"IRL","Ireland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,4.7,,
"IRL","Ireland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,4.8,,
"IRL","Ireland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,4.6,,
"IRL","Ireland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,4.3,,
"IRL","Ireland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,4.1,,
"IRL","Ireland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,1.9,,
"POL","Poland","TOTAL","Total","FAM2","Mean age of women at childbirth","2012","2012","YR","Years","0","Units",,,28.9,,
"POL","Poland","TOTAL","Total","FAM2","Mean age of women at childbirth","2013","2013","YR","Years","0","Units",,,29,,
"POL","Poland","TOTAL","Total","FAM2","Mean age of women at childbirth","2014","2014","YR","Years","0","Units",,,29.1,,
"POL","Poland","TOTAL","Total","FAM2","Mean age of women at childbirth","2015","2015","YR","Years","0","Units",,,29.2,,
"POL","Poland","TOTAL","Total","FAM2","Mean age of women at childbirth","2016","2016","YR","Years","0","Units",,,29.4,,
"POL","Poland","TOTAL","Total","FAM2","Mean age of women at childbirth","2017","2017","YR","Years","0","Units",,,29.5,,
"POL","Poland","TOTAL","Total","FAM2","Mean age of women at childbirth","2018","2018","YR","Years","0","Units",,,29.6,,
"POL","Poland","TOTAL","Total","FAM2","Mean age of women at childbirth","2019","2019","YR","Years","0","Units",,,29.7,,
"POL","Poland","TOTAL","Total","FAM2","Mean age of women at childbirth","2020","2020","YR","Years","0","Units",,,29.8,,
"DNK","Denmark","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,13.3,,
"DNK","Denmark","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,12.6,,
"DNK","Denmark","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,13.1,,
"DNK","Denmark","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,11.4,,
"DNK","Denmark","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,9.7,,
"DNK","Denmark","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,12.7,,
"DNK","Denmark","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,12,,
"DNK","Denmark","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,11.6,,
"AUS","Australia","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,12.2,,
"AUS","Australia","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,13.9,,
"AUS","Australia","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,13.2,,
"AUS","Australia","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,13.1,,
"AUS","Australia","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,12,,
"AUS","Australia","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,11.5,,
"AUS","Australia","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,11.9,,
"AUS","Australia","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,11,,
"AUS","Australia","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,15.9,,
"USA","United States","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,18.7,,
"USA","United States","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,19.6,,
"USA","United States","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,18.3,,
"USA","United States","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,17.1,,
"USA","United States","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,16.2,,
"USA","United States","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,14.9,,
"USA","United States","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,14.6,,
"USA","United States","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,14.5,,
"USA","United States","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,14.7,,
"DEU","Germany","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.1,,
"DEU","Germany","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.1,,
"DEU","Germany","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1,,
"NOR","Norway","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.2,,
"NOR","Norway","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,0.7,,
"NOR","Norway","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,0.6,,
"CZE","Czech Republic","TOTAL","Total","FAM2","Mean age of women at childbirth","2012","2012","YR","Years","0","Units",,,26.5,,
"CZE","Czech Republic","TOTAL","Total","FAM2","Mean age of women at childbirth","2013","2013","YR","Years","0","Units",,,26.7,,
"CZE","Czech Republic","TOTAL","Total","FAM2","Mean age of women at childbirth","2014","2014","YR","Years","0","Units",,,26.8,,
"CZE","Czech Republic","TOTAL","Total","FAM2","Mean age of women at childbirth","2015","2015","YR","Years","0","Units",,,27.1,,
"CZE","Czech Republic","TOTAL","Total","FAM2","Mean age of women at childbirth","2016","2016","YR","Years","0","Units",,,27.2,,
"CZE","Czech Republic","TOTAL","Total","FAM2","Mean age of women at childbirth","2017","2017","YR","Years","0","Units",,,27.4,,
"CZE","Czech Republic","TOTAL","Total","FAM2","Mean age of women at childbirth","2018","2018","YR","Years","0","Units",,,27.6,,
"CZE","Czech Republic","TOTAL","Total","FAM2","Mean age of women at childbirth","2019","2019","YR","Years","0","Units",,,27.9,,
"CZE","Czech Republic","TOTAL","Total","FAM2","Mean age of women at childbirth","2020","2020","YR","Years","0","Units",,,28.4,,
"GBR","United Kingdom","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,18.3,,
"GBR","United Kingdom","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,17.9,,
"GBR","United Kingdom","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,17,,
"GBR","United Kingdom","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,16.2,,
"GBR","United Kingdom","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,15.4,,
"GBR","United Kingdom","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,14.3,,
"GBR","United Kingdom","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,13.5,,
"GBR","United Kingdom","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,13.4,,
"GBR","United Kingdom","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,12.9,,
"PRT","Portugal","TOTAL","Total","FAM16A","Infant mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.4,,
"PRT","Portugal","TOTAL","Total","FAM16A","Infant mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.9,,
"PRT","Portugal","TOTAL","Total","FAM16A","Infant mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.9,,
"PRT","Portugal","TOTAL","Total","FAM16A","Infant mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.9,,
"PRT","Portugal","TOTAL","Total","FAM16A","Infant mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.2,,
"PRT","Portugal","TOTAL","Total","FAM16A","Infant mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.7,,
"PRT","Portugal","TOTAL","Total","FAM16A","Infant mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.3,,
"NLD","Netherlands","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,2.1,,
"NLD","Netherlands","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,2,,
"NLD","Netherlands","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,2.1,,
"NLD","Netherlands","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,2,,
"NLD","Netherlands","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,2,,
"NLD","Netherlands","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,1.9,,
"NLD","Netherlands","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,1.8,,
"NLD","Netherlands","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,1.7,,
"NLD","Netherlands","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,1.7,,
"BEL","Belgium","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2012","2012","CHLD","Children","0","Units",,,8.82,,
"BEL","Belgium","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2013","2013","CHLD","Children","0","Units",,,7.29,,
"BEL","Belgium","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2014","2014","CHLD","Children","0","Units",,,7.24,,
"BEL","Belgium","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2015","2015","CHLD","Children","0","Units",,,6.57,,
"BEL","Belgium","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2016","2016","CHLD","Children","0","Units",,,6.18,,
"BEL","Belgium","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2017","2017","CHLD","Children","0","Units",,,5.9,,
"BEL","Belgium","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2018","2018","CHLD","Children","0","Units",,,5.54,,
"BEL","Belgium","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2019","2019","CHLD","Children","0","Units",,,5.14,,
"BEL","Belgium","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2020","2020","CHLD","Children","0","Units",,,4.92,,
"DEU","Germany","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.41,,
"DEU","Germany","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.42,,
